EVENT_id,EVENT_activity,EVENT_geo-location,EVENT_id,EVENT_satisfaction,EVENT_text_associated,EVENT_timestamp,JOURNEY_Sales_store_attribution,JOURNEY_cost,JOURNEY_id,JOURNEY_satisfaction,JOURNEY_success,JOURNEY_textual_feedback,CUSTOMER_address,CUSTOMER_country,CUSTOMER_email,CUSTOMER_favorite_color,CUSTOMER_first_name,CUSTOMER_gender,CUSTOMER_id,CUSTOMER_last_name,CUSTOMER_member_since,CUSTOMER_subscription_plan,CUSTOMER_url
7cf13f34-ccc8-4450-aac0-88742fcf36c0,R,,7cf13f34-ccc8-4450-aac0-88742fcf36c0,very low,,1971-05-02 21:00:12,store d,335.94,273eeefb-bc68-43e2-8079-f97f9dd3add1,neutral,1.0,,"801 Gillespie Plains Apt. 407
Ericland, CO 91354",Dominica,kimberlymack@yahoo.com,,Emily,male,cc0f36bd-c401-4d39-bc17-da59f4b49be3,Collins,2003,plan A,http://www.cabrera.com/
e39315dc-f513-4bd0-b546-5a237d626704,P,,e39315dc-f513-4bd0-b546-5a237d626704,very low,,2007-12-06 16:41:11,store f,,385fb2dd-df29-4c01-9933-2981ca093758,neutral,1.0,,"699 Kevin Port
West Louis, ID 80964",Djibouti,alexisgarcia@hotmail.com,LightPink,Michael,female,fb500a49-fa32-407a-b271-c67f33b41e4a,Ali,1988,plan A,http://clarke.com/
21faafe1-527d-4333-b1f1-b5478ef1ffa3,L,,21faafe1-527d-4333-b1f1-b5478ef1ffa3,very low,,1978-02-01 09:36:53,store e,97.51,d0831e18-ff54-41c7-a954-a987cd289eb3,neutral,1.0,"Large pick degree might.
Enjoy west health test news. Require medical peace both including side would. Including cost special manager might wonder where enter.","269 Reid Locks
Pamelafurt, FL 66505",Angola,christopherwatson@black.net,Wheat,Elijah,female,51513b0d-751a-4dec-8ac7-73b3d783f115,Phillips,2002,plan A,http://murray.net/
daf1f66f-561a-4ba8-985c-fcf1b409b436,C,,daf1f66f-561a-4ba8-985c-fcf1b409b436,neutral,,1984-11-01 22:08:28,store g,265.18,930b3554-4f58-4acd-8a06-2ba423a470ec,very high,1.0,,"177 Sean Inlet Apt. 988
West Cory, MN 46490",Mexico,barbara37@yahoo.com,,Joy,male,f9c12572-d7cf-4e29-b8dd-770a57127858,Garcia,1997,plan B,http://baker-alexander.info/
90d55547-cc44-4409-b192-a29d1a5c8705,W,,90d55547-cc44-4409-b192-a29d1a5c8705,neutral,,1977-03-14 05:12:28,store a,200.65,f5f0acb0-531d-4767-b457-93493d0a7e3e,neutral,0.0,,"484 Moreno Path Apt. 326
Thomasberg, ID 91347",Barbados,heatherdavis@yahoo.com,PaleTurquoise,Samantha,female,f351ddd1-6403-4f2f-b3bf-89adf8c7b377,Hines,2002,plan A,https://www.simon.com/
9d6d7a06-bff6-4e56-9c83-6c9c886f64f1,X,,9d6d7a06-bff6-4e56-9c83-6c9c886f64f1,high,,1988-02-26 03:55:19,store d,212.27,df2907e3-75e6-4a76-80a7-ed6155486d27,neutral,1.0,,"177 Sean Inlet Apt. 988
West Cory, MN 46490",Mexico,barbara37@yahoo.com,,Joy,male,f9c12572-d7cf-4e29-b8dd-770a57127858,Garcia,1997,plan B,http://baker-alexander.info/
a97ab03f-163e-4c95-896f-3dd09b3dc466,U,,a97ab03f-163e-4c95-896f-3dd09b3dc466,neutral,Life air fall win. Star boy property writer. Become us he cut his forget record. Democrat our fill interesting development tough ask argue.,2010-02-25 16:13:03,store b,97.78,b996bb88-712c-4d1a-ae4e-4878c7ecdd1c,high,0.0,,"602 Ross Squares Suite 104
North Donna, AK 99810",Afghanistan,tracywilson@smith-andrews.info,Green,Rebecca,female,d8201668-fef1-4c5e-9fbc-ba35c5aa4093,Lopez,2007,plan A,http://www.mitchell.org/
012950ff-0646-4af3-9f9f-46877485a152,Z,,012950ff-0646-4af3-9f9f-46877485a152,neutral,,2005-12-01 17:27:37,store c,216.09,39b3047d-bfa0-4310-a15e-90492c5fab32,neutral,1.0,,"562 Darrell Valleys
Port Isaiah, UT 68582",United Kingdom,brenda67@yahoo.com,DarkSalmon,Wendy,female,dbc73442-133f-4695-aa7b-b096031205ec,Gutierrez,1983,plan A,http://www.olson-knight.com/
30ec3919-4241-488e-bd01-2aeac2b551d4,K,,30ec3919-4241-488e-bd01-2aeac2b551d4,high,,1973-11-26 10:54:04,store c,441.98,57db3df5-d4f8-4b66-94dc-e38e8a0630fa,low,1.0,,"502 Rodriguez Village
East William, TN 25156",Andorra,wanda06@ramos.com,Sienna,Courtney,female,868c1984-0bc3-42b8-8498-de441bac392e,Martin,1995,plan A,http://mcgrath.com/
5a713be7-7a9f-4c2a-9a77-cc414d578f8f,B,,5a713be7-7a9f-4c2a-9a77-cc414d578f8f,,,1992-05-06 10:36:00,store a,112.52,d6a62045-d570-4648-9322-7391f8265367,neutral,1.0,But charge worry here development prevent. Camera special food economic join garden artist.,"6032 Albert Lake Apt. 440
West Karen, AZ 76702",Montserrat,dennismartinez@hotmail.com,Gainsboro,Elizabeth,male,1d9d5a6e-735d-44f9-b7ae-a8e93a937a54,Smith,2002,plan A,http://brown.net/
04e0acef-e9ef-46ca-ab4d-0cb5d1c58e9f,U,,04e0acef-e9ef-46ca-ab4d-0cb5d1c58e9f,very high,"Tend develop tough lead. Discuss sure not inside Republican.
Listen family front must stuff traditional. Manage somebody that stand.",2006-05-24 18:47:01,store d,24.44,bacaf3c1-5211-472f-aa04-02ef3a19017e,neutral,1.0,,,Pitcairn Islands,theresacohen@palmer.com,PaleGreen,Jessica,male,d35cc303-0d6c-4c84-96ca-dcb47430c22b,Aguirre,1981,plan A,https://www.meza.com/
781df02f-652d-435d-a501-9470bf5e441f,H,,781df02f-652d-435d-a501-9470bf5e441f,very low,,1995-10-26 03:35:18,store a,,1c7d935b-03ca-4c5f-9af7-e6ce1a236d83,high,0.0,,"89423 Sandra Course Apt. 857
Rubenfort, SC 87976",Italy,sarahjohns@hotmail.com,SlateGray,Debbie,female,202319f2-5fdd-4159-b3d8-1644794f9b1a,Nguyen,1977,plan A,https://www.clark.info/
bb79dc22-456c-4525-aca1-b93a3a9b4336,A,"(Decimal('64.216183'), Decimal('-34.461801'))",bb79dc22-456c-4525-aca1-b93a3a9b4336,low,,1988-04-05 08:03:42,store d,350.94,6f8fc79a-4aef-4264-ac69-d6ef4a7f7f09,neutral,0.0,,"1965 James Highway Apt. 607
East Ashley, KY 31215",Belgium,friedmanemily@gmail.com,CadetBlue,Laura,female,f69044b7-f70a-495f-b4b1-a853ec7eae2d,Norton,1978,plan B,http://www.burke.org/
9bd6b823-e700-4b33-9ec5-50fa39857b84,V,,9bd6b823-e700-4b33-9ec5-50fa39857b84,,,2005-05-13 14:06:03,store b,214.36,f577262c-37a0-4aef-9d8d-d3c4a7b5654f,neutral,1.0,,"232 Rita Forges Suite 421
East Lisaton, AZ 37672",Nepal,lflores@robinson.com,Yellow,Travis,female,f4c29b24-6bd7-4d20-b7b9-a6410420d100,Avery,1974,plan A,http://www.shannon-walsh.com/
52367d5a-e9b4-487e-b274-e53b96fff00b,c,,52367d5a-e9b4-487e-b274-e53b96fff00b,neutral,,1999-09-29 14:27:32,store a,36.95,606bc5c9-dec4-4a84-ae6e-317e305d28e2,very high,1.0,,,Philippines,melanieking@holmes-rivers.com,HoneyDew,Julie,female,6c06c143-131a-4d04-abbe-54ef5c16efb0,Hunt,2016,plan B,http://mays.info/
cf8f834b-ab87-41e4-abec-1a92d2458b57,L,,cf8f834b-ab87-41e4-abec-1a92d2458b57,neutral,,1977-02-26 04:20:13,store g,318.95,3e26024e-ace4-47c3-87ea-59ee23755248,neutral,1.0,Candidate career financial budget I ten should. Whatever our unit environmental particularly four.,"801 Gillespie Plains Apt. 407
Ericland, CO 91354",Dominica,kimberlymack@yahoo.com,,Emily,male,cc0f36bd-c401-4d39-bc17-da59f4b49be3,Collins,2003,plan A,http://www.cabrera.com/
6184e513-a6ea-4638-8ac3-f84cf00a2fce,I,,6184e513-a6ea-4638-8ac3-f84cf00a2fce,neutral,,2007-11-17 08:55:00,store a,375.9,0cae347a-61c3-47a7-95ad-40326371aeff,high,1.0,,"52168 Harrison Well
South Annafurt, TX 59980",Bermuda,matthewrangel@yahoo.com,,Steve,female,d5bcd2ab-7e8f-4fb3-bfcc-6ba3333e0719,Perez,2002,plan A,https://daniel.info/
ba1433d4-ed10-455e-a197-45b2ec6bf0ad,R,,ba1433d4-ed10-455e-a197-45b2ec6bf0ad,neutral,,2005-10-08 16:56:59,store d,267.49,29b4437e-0825-4d9f-9392-29869381ba50,high,1.0,,"026 Mindy Highway
South Ryan, VT 80039",Lebanon,penadonna@yahoo.com,,Rachel,male,32e8aedb-f9e0-4f20-bf41-cb84136c5f5f,Murray,1973,plan A,http://peterson-keller.com/
bb8171dc-9f5d-43bc-8d3a-506ebee2229e,s,,bb8171dc-9f5d-43bc-8d3a-506ebee2229e,,,1988-06-05 14:51:41,store g,246.16,afe7848b-5edf-42dd-8cb2-be7799a3567b,very high,1.0,,"2063 Rhonda Island
North David, PA 75306",Sudan,carteranthony@hotmail.com,LawnGreen,Anna,female,025c52bc-6dce-4dda-bf09-4cb0a93e236d,Ramirez,1986,plan A,http://www.smith.com/
0ae00f23-4196-4998-9b30-b29ade8d5828,R,"(Decimal('-39.789209'), Decimal('116.439891'))",0ae00f23-4196-4998-9b30-b29ade8d5828,neutral,,2015-01-22 11:38:21,store e,,3e6d454f-f065-49a2-ac20-c6075f4af994,very high,0.0,,"562 Darrell Valleys
Port Isaiah, UT 68582",United Kingdom,brenda67@yahoo.com,DarkSalmon,Wendy,female,dbc73442-133f-4695-aa7b-b096031205ec,Gutierrez,1983,plan A,http://www.olson-knight.com/
2d75d8fd-908b-4aa0-8d68-d16d16f485ff,k,,2d75d8fd-908b-4aa0-8d68-d16d16f485ff,very high,,1972-02-08 21:06:43,store d,384.19,ed6d3d01-b3c5-4a9c-8102-9100f190779c,very low,1.0,,"2169 Richard Junctions Apt. 366
West Heather, AK 70145",Serbia,steven90@gmail.com,PaleVioletRed,Melissa,female,a081a5ec-204c-44f7-b277-192672469301,Mueller,2012,plan A,https://morrow.info/
9f0dbb2a-57ce-4da5-8ddc-149397f2e287,W,,9f0dbb2a-57ce-4da5-8ddc-149397f2e287,low,,2000-07-25 05:16:29,store d,65.21,cb839359-af50-44ec-9cb2-a263665a8d74,neutral,1.0,,"72768 Danielle Lock
Port Jeffreyburgh, VT 91859",Estonia,qbarnes@ferguson.info,AntiqueWhite,Casey,female,4eec0119-1780-4f79-b3af-22aa32d2f328,Lee,1972,plan A,https://www.pearson.com/
76835df3-7a87-4628-aee2-0923b0d8bc21,b,"(Decimal('-26.331721'), Decimal('-4.095101'))",76835df3-7a87-4628-aee2-0923b0d8bc21,neutral,,1982-06-21 11:48:08,store f,169.55,5a47acf5-ab19-4643-8256-d4ab6b951864,neutral,1.0,,"2425 Tammy Mission Apt. 021
Smithview, IA 35887",Puerto Rico,dennissandra@yahoo.com,,Ana,female,cfddb194-c73d-4218-adff-bce0b52be704,Pollard,2019,,http://www.roberts.biz/
16bce82e-2b8c-4796-b877-2297452f8949,b,,16bce82e-2b8c-4796-b877-2297452f8949,low,,1998-11-22 22:12:05,store a,278.2,d4abbaec-79b7-4edd-b021-2d897120c3a6,neutral,0.0,,"0522 Roth Summit
New Stephanie, SC 40606",Dominican Republic,dchambers@gmail.com,DarkGoldenRod,Andrew,,b83232b6-ca18-4168-9b49-a33c2e565dce,Roth,1985,plan B,
481c50b8-1c80-4dcd-ba01-ff7274ec2bc5,Q,"(Decimal('-56.581650'), Decimal('-37.745737'))",481c50b8-1c80-4dcd-ba01-ff7274ec2bc5,neutral,Degree news often term us. Century door surface smile medical describe. Who door lot memory ability every relationship give.,2016-11-06 04:31:03,store d,243.56,9a90d795-d1cf-40fe-af54-316a28163540,low,,,"281 Jason Plains Apt. 088
West Joetown, LA 77771",Botswana,qturner@walker.com,Salmon,Jeffrey,female,ff9aaf8a-2d74-457c-8767-75b6ecebbe0c,Hunter,2011,plan A,https://www.gordon.biz/
258b0259-774d-4c5b-a127-ed852ab3351d,K,,258b0259-774d-4c5b-a127-ed852ab3351d,very low,,2016-06-09 03:04:09,store c,70.89,00c3943b-2a28-4a96-9f84-57b07036c55f,very high,1.0,,"4524 David Drives Suite 967
North Morganport, MO 42005",Guernsey,ricedeborah@jones-hopkins.net,SaddleBrown,Tiffany,male,6afce101-d7db-4cfb-a135-67a2830670ad,Marsh,1972,plan A,https://www.mitchell.com/
ce72c888-b862-4720-8923-6662a3494709,B,"(Decimal('-11.707666'), Decimal('165.554633'))",ce72c888-b862-4720-8923-6662a3494709,neutral,,2008-07-10 15:16:39,store g,368.77,99c36dca-b621-4ae6-8c81-e3d255d0e891,very low,0.0,,"5474 Derek Garden
Tinaport, LA 94389",Brunei Darussalam,xburnett@gmail.com,,Kevin,female,eb84d231-1efb-4dc0-a0a0-223c925db242,Moore,1971,plan A,http://www.harrison-branch.biz/
8e6b62d5-3c06-4205-b829-c5b29b20080d,r,,8e6b62d5-3c06-4205-b829-c5b29b20080d,neutral,,2014-05-15 18:46:08,store a,257.18,9f9d7728-1655-4886-9ffe-8cdb38c63734,neutral,1.0,,"295 Bauer Forge Apt. 741
Richardbury, GA 51383",Bhutan,cortezdavid@lawson-pineda.org,,Brandon,male,b14a0b0f-89af-4cfd-b3e6-a1e114d87fd6,Wallace,1992,plan B,http://www.frazier.com/
dbc219dc-d4c3-489c-868c-d2de23e1c555,H,,dbc219dc-d4c3-489c-868c-d2de23e1c555,neutral,,1985-07-31 16:36:04,,29.3,a2756b20-d43e-447a-8d8f-89ac9f53ce21,high,0.0,,"96490 Daniel Pike Suite 045
Jacksonmouth, TX 31849",Gambia,virginia19@nelson.info,Violet,Eric,male,414d21b7-4c39-478f-b745-bd94c6990119,,2011,plan A,https://www.foster-miller.com/
f0b7e360-314a-48c0-af86-b84493fa2d3b,Z,,f0b7e360-314a-48c0-af86-b84493fa2d3b,very low,,2012-02-23 16:08:49,store e,225.5,c676dd8c-9f2b-469d-b407-0d48cc704bfe,very low,1.0,,"52792 Christopher Field Suite 903
Pamelabury, UT 50586",,sellerschristopher@yahoo.com,,Derek,female,b4e7edaa-ddd1-475f-aa9d-195967bb181b,,1970,plan A,http://www.bailey-gentry.com/
f8c19a43-2fbb-4176-a1cc-8876b5874935,s,"(Decimal('28.2293775'), Decimal('-14.805693'))",f8c19a43-2fbb-4176-a1cc-8876b5874935,very high,,1981-06-29 16:32:31,store a,,92362358-9460-4f6c-bf99-cbdff8b016ca,very low,0.0,,"47888 Anderson Wells
South Patrick, MT 43007",Syrian Arab Republic,julie70@bradley.com,,Jessica,female,591d902c-de21-4412-aef0-4ede9813d7a2,Navarro,1981,plan A,http://www.ware.net/
182307f8-23af-43f0-8cb3-21eeca6766e9,l,,182307f8-23af-43f0-8cb3-21eeca6766e9,very low,,1994-08-09 15:14:36,store b,10.87,71301f5c-e1af-4c92-b5c6-f24d14e9d3be,low,,,"295 Bauer Forge Apt. 741
Richardbury, GA 51383",Bhutan,cortezdavid@lawson-pineda.org,,Brandon,male,b14a0b0f-89af-4cfd-b3e6-a1e114d87fd6,Wallace,1992,plan B,http://www.frazier.com/
0d513ad8-b62b-4163-bcfa-32591f2ec572,c,,0d513ad8-b62b-4163-bcfa-32591f2ec572,neutral,,1989-12-04 05:19:10,store c,352.0,32559004-f8b3-4630-8b5e-10e0271fecb7,very low,0.0,,"562 Darrell Valleys
Port Isaiah, UT 68582",United Kingdom,brenda67@yahoo.com,DarkSalmon,Wendy,female,dbc73442-133f-4695-aa7b-b096031205ec,Gutierrez,1983,plan A,http://www.olson-knight.com/
0bc16b60-26cb-4003-a697-41f22c0795fa,z,,0bc16b60-26cb-4003-a697-41f22c0795fa,neutral,,2003-05-30 20:31:31,store c,138.34,30000a25-f5aa-4c13-8842-9f1beedc646e,very high,0.0,,"78480 Shea Crest
Lake Kristin, NM 27321",Cote d'Ivoire,btran@sullivan.com,,Teresa,male,92168f41-4740-455d-87bb-a9f9fe7100c6,Oliver,2011,Plan C,http://www.ward.net/
84031114-7dd8-42f9-a841-bce257a8d99a,i,"(Decimal('48.725288'), Decimal('6.413527'))",84031114-7dd8-42f9-a841-bce257a8d99a,neutral,,1995-08-16 13:34:37,store c,161.92,deb4278d-9a0a-4fc2-9ac7-b926c4f1748e,neutral,1.0,"Girl under throughout life member. Agent player discussion still most. Voice wrong pull. Miss court great claim.
Hold religious sense look would plan affect. Price use listen century worker.","699 Kevin Port
West Louis, ID 80964",Djibouti,alexisgarcia@hotmail.com,LightPink,Michael,female,fb500a49-fa32-407a-b271-c67f33b41e4a,Ali,1988,plan A,http://clarke.com/
c735bd26-728d-47f4-aa31-38e5f402083d,m,,c735bd26-728d-47f4-aa31-38e5f402083d,neutral,,2000-11-16 14:52:24,store g,8.3,5019416b-02a6-418c-b629-035fd82f3ff6,very high,1.0,,"871 Michael Cliffs
Port Emily, IA 72740",Peru,pbryant@austin-sanchez.com,LightGoldenRodYellow,Courtney,male,82b3d9ab-b121-4a0f-b9a4-aaed1a51d56f,Gill,1972,plan A,https://www.nguyen.com/
25ea6126-8c73-4636-b6b7-02c6171f3642,S,,25ea6126-8c73-4636-b6b7-02c6171f3642,low,,2011-03-29 05:54:25,store d,,1aac254d-10d0-4c41-bd9c-2755eb7403e3,high,0.0,,"838 Cynthia Manor
Jeffreyland, ME 04878",Ghana,lindadyer@hotmail.com,Tan,Alex,male,9bf150bd-db44-4c79-b8c2-34cc12ca19a4,Saunders,1972,plan A,https://www.gibbs.com/
dc16a75c-7a0f-47a3-bd87-780242325b59,X,"(Decimal('9.586838'), Decimal('-8.420759'))",dc16a75c-7a0f-47a3-bd87-780242325b59,very high,,1986-12-07 09:50:45,store d,46.83,cb3b39fd-c84a-42c2-959d-6b39933c903d,very low,0.0,,"409 Samuel Ramp
South Alexander, ID 08895",Antarctica (the territory South of 60 deg S),michael70@gmail.com,Thistle,Vicki,male,7b401849-cc78-42cd-9642-f04d205e8852,Alvarez,1988,plan A,https://www.johnson.com/
4d3c95dd-cbba-44ab-95fc-4cef2feba01c,s,,4d3c95dd-cbba-44ab-95fc-4cef2feba01c,high,,1981-09-07 12:54:09,store f,111.16,d3ec068c-e076-4087-9702-4d3888b49923,low,1.0,,"5997 Ward Burgs Suite 162
West Erin, MS 02892",Switzerland,jamesowens@hotmail.com,Maroon,Thomas,male,1c7b20d2-35ef-40cf-bd80-9970c24369a4,,2019,plan A,https://www.curry-wiggins.com/
38a84af9-965a-4b4f-bd65-f4ee6877a42e,h,,38a84af9-965a-4b4f-bd65-f4ee6877a42e,neutral,,1972-04-06 16:34:05,store e,230.56,175e5a8c-2c9f-425d-94b3-b31093385de0,low,1.0,,"Unit 3116 Box 0573
DPO AE 14297",Estonia,trush@yahoo.com,White,,male,a25d7eef-6ca3-4ec0-b25b-3124bb478344,Gibson,2008,plan A,
daa6b066-4700-463e-bd0e-1af05187000d,v,"(Decimal('-17.425004'), Decimal('129.604491'))",daa6b066-4700-463e-bd0e-1af05187000d,neutral,,1987-09-23 08:07:36,store d,460.03,6ffefed7-7602-4a25-8a7e-375cd7d77dd1,neutral,1.0,,"1052 Mark Isle
South Shannonton, NM 30290",San Marino,,Red,Benjamin,female,7c97dc16-0db1-493d-a512-045f17d48fef,Webster,2011,plan A,http://turner.com/
11f598f8-bbcf-48e0-87c7-184354c4ffb9,P,,11f598f8-bbcf-48e0-87c7-184354c4ffb9,very high,,1980-10-23 20:48:41,store e,475.55,041dc776-f97a-471d-ae48-b53da1959f71,neutral,0.0,,"8682 Jackson Plain Apt. 111
Hudsonfort, NE 43711",Hungary,thompsonanthony@yahoo.com,,Teresa,male,5b5bb2a2-0fc1-4af2-ad7e-312517454d1f,Cole,2005,plan A,http://saunders.biz/
efd0f1b5-42b0-4f29-9922-91cef1a37b53,V,"(Decimal('-54.129874'), Decimal('2.082224'))",efd0f1b5-42b0-4f29-9922-91cef1a37b53,neutral,,1998-01-24 07:14:18,store b,27.05,249c47bd-5e34-41c9-86dd-60ccbb65f977,neutral,0.0,,"59601 Amber Fall Apt. 639
Stephenport, AR 90355",Eritrea,stevenmendoza@yahoo.com,SteelBlue,Jeffery,,109c7919-61a8-42d4-b1a4-b11695c9608f,Short,1998,plan B,https://love.org/
c0c05a8c-263c-40e7-8924-79f149fa2221,v,,c0c05a8c-263c-40e7-8924-79f149fa2221,low,,2015-10-18 10:45:35,store d,323.85,2843e9d3-1b19-463a-bbf1-2dfddb9bea0f,very high,1.0,,"37427 Rogers Loaf Suite 269
Spearsburgh, GA 20660",Vietnam,zstein@hotmail.com,,Donna,female,d7354305-54ec-4217-b19f-564b1186a8c9,Klein,1983,plan A,http://zamora.com/
edc8fd01-4fe9-4f3b-9e8e-2d2608105696,J,,edc8fd01-4fe9-4f3b-9e8e-2d2608105696,neutral,,1971-03-09 02:46:32,store g,,520c8974-394e-4748-a16b-a62ba8f5cea0,low,1.0,,"PSC 4954, Box 9625
APO AA 09196",Sri Lanka,,MediumBlue,Steven,male,753a80e7-bb4a-4adf-98e0-91d7b661a1f8,Russell,1995,plan A,https://www.green-merritt.net/
09506e1a-b796-4d7b-8d13-2f7e4e3c0b49,K,,09506e1a-b796-4d7b-8d13-2f7e4e3c0b49,neutral,,2001-09-17 18:49:56,store a,329.95,eaabec21-34d5-4445-a594-1bdae8d349c6,high,,,"687 Sanford Motorway
North Tracyton, CT 77411",Senegal,edward56@hicks.com,,Sierra,female,0b969454-2de5-4500-b2bf-fe96ed0ea5cc,Johnson,1975,plan A,http://cochran.com/
69aeb29a-9c23-4ba3-97ff-94d5b9ce5170,E,,69aeb29a-9c23-4ba3-97ff-94d5b9ce5170,neutral,,1976-04-14 19:06:17,store a,490.6,0eeefaa7-4ec2-4a8b-aaae-62108ccaa689,low,0.0,,"2425 Tammy Mission Apt. 021
Smithview, IA 35887",Puerto Rico,dennissandra@yahoo.com,,Ana,female,cfddb194-c73d-4218-adff-bce0b52be704,Pollard,2019,,http://www.roberts.biz/
2a5f2c36-2738-49d2-9603-0898f32b4eb7,G,,2a5f2c36-2738-49d2-9603-0898f32b4eb7,neutral,,2001-11-25 10:13:17,store d,356.56,0682b3df-006e-4e25-a0d2-9ff280c0f12d,high,0.0,,"871 Michael Cliffs
Port Emily, IA 72740",Peru,pbryant@austin-sanchez.com,LightGoldenRodYellow,Courtney,male,82b3d9ab-b121-4a0f-b9a4-aaed1a51d56f,Gill,1972,plan A,https://www.nguyen.com/
61bdea50-6bf1-43ea-be8e-babb81680f42,z,,61bdea50-6bf1-43ea-be8e-babb81680f42,neutral,,1993-08-03 07:41:49,store d,,1aac254d-10d0-4c41-bd9c-2755eb7403e3,high,0.0,,"838 Cynthia Manor
Jeffreyland, ME 04878",Ghana,lindadyer@hotmail.com,Tan,Alex,male,9bf150bd-db44-4c79-b8c2-34cc12ca19a4,Saunders,1972,plan A,https://www.gibbs.com/
2189ca5c-5106-43f0-8cce-88879b8d38c8,n,"(Decimal('-53.3812305'), Decimal('-112.783438'))",2189ca5c-5106-43f0-8cce-88879b8d38c8,very high,,1991-07-10 21:52:32,store c,,6f9e53c1-2c0d-4c6e-90fa-04c7e0454baf,very low,1.0,,"829 Williams Prairie Suite 449
Leeview, TN 86927",Fiji,rogersroger@hotmail.com,,Johnny,female,cce3ca6e-f993-46a5-ba5f-605455c3f362,Maldonado,1977,Plan C,
9c80a15a-c0ec-40a8-8613-8c23c0d8085a,m,,9c80a15a-c0ec-40a8-8613-8c23c0d8085a,very low,,1990-10-15 21:42:40,store e,384.11,307c6792-7746-42fa-8c24-a2a716c693f9,high,0.0,,"409 Samuel Ramp
South Alexander, ID 08895",Antarctica (the territory South of 60 deg S),michael70@gmail.com,Thistle,Vicki,male,7b401849-cc78-42cd-9642-f04d205e8852,Alvarez,1988,plan A,https://www.johnson.com/
621724da-f948-44c1-93bb-354903d3e3d5,O,,621724da-f948-44c1-93bb-354903d3e3d5,high,,1996-12-12 23:13:09,store g,261.69,75f71cb6-ba08-4e4a-ab55-2c7475a1f811,very high,0.0,Cover instead focus important. Political view audience certainly argue next wife. Surface answer baby bank in. Rich author produce rise writer.,"901 Rivers Crest Suite 787
Timothystad, NH 28112",,shepherddeanna@scott.biz,BlanchedAlmond,Stacey,male,6cfb9d09-4587-4182-a58b-fa4ca11de673,Alexander,2007,plan A,http://fox.com/
33278a6b-c97b-4ff2-bf19-d4cbc8ee95d3,g,,33278a6b-c97b-4ff2-bf19-d4cbc8ee95d3,neutral,,1995-11-09 15:54:50,store f,434.85,64d46224-5253-41de-bfa8-4d1cf686a4be,neutral,1.0,,"17126 Lauren Coves Suite 128
Perezland, GA 82989",Brazil,stantonerica@gmail.com,Cornsilk,,male,71e32420-180f-44a6-a8a4-4490f07839da,Myers,2006,Plan C,https://www.mcgee.net/
b5439d26-59d0-4aff-b2f0-767845429c22,Y,,b5439d26-59d0-4aff-b2f0-767845429c22,low,"Low turn real type. Special smile significant guy. Agreement behavior sell for example against who series.
Test buy form.",1971-01-29 10:07:08,store e,462.84,7a4e756b-d2c7-48b9-a186-73d37e814802,neutral,1.0,"Scientist something safe thought major like past.
Full some source sell these start staff. Also describe discussion culture no newspaper government true.","430 Danielle Stream
Adamsside, DC 57986",Lebanon,brett61@vargas.com,SlateBlue,John,female,f246d2b2-96f6-40bd-a8a7-b0a61ca882ae,Baker,2008,plan B,http://poole.com/
9d0b71f9-3970-483b-8f9e-986f46753cb5,I,,9d0b71f9-3970-483b-8f9e-986f46753cb5,low,,1986-02-13 10:50:30,store b,318.35,5ccbc1da-30fe-44ca-80e1-7f65013fdff6,low,1.0,,"2169 Richard Junctions Apt. 366
West Heather, AK 70145",Serbia,steven90@gmail.com,PaleVioletRed,Melissa,female,a081a5ec-204c-44f7-b277-192672469301,Mueller,2012,plan A,https://morrow.info/
8db8330b-6bbc-4c4d-9a3b-0e7d0a2cd352,T,,8db8330b-6bbc-4c4d-9a3b-0e7d0a2cd352,very high,"Stand less city drug discuss glass build. Actually medical national side.
Foot affect course day at into star. Stay nation speak interesting job trial rich. Discuss write who international deep own.",1975-04-18 08:42:22,store g,246.16,afe7848b-5edf-42dd-8cb2-be7799a3567b,very high,1.0,,"2063 Rhonda Island
North David, PA 75306",Sudan,carteranthony@hotmail.com,LawnGreen,Anna,female,025c52bc-6dce-4dda-bf09-4cb0a93e236d,Ramirez,1986,plan A,http://www.smith.com/
4c848920-307f-4811-a8bc-487dd62ba8ea,k,,4c848920-307f-4811-a8bc-487dd62ba8ea,high,,2001-10-28 21:22:12,store e,,50ec4681-6199-45ea-9611-ee1ab342e5f4,very low,1.0,,"PSC 4954, Box 9625
APO AA 09196",Sri Lanka,,MediumBlue,Steven,male,753a80e7-bb4a-4adf-98e0-91d7b661a1f8,Russell,1995,plan A,https://www.green-merritt.net/
48c59d3d-a20e-4d60-a245-9980491c6313,d,,48c59d3d-a20e-4d60-a245-9980491c6313,neutral,,1995-05-18 03:33:12,store b,193.71,d1fcafe4-782f-4062-a6c0-ecc608fa9d5f,very low,1.0,,"874 Oconnor Overpass Suite 055
Lake Jennifer, ND 33896",Nauru,jonesbruce@wilson.com,SteelBlue,,female,4ad500a0-a431-4c8a-9838-e94bdc41dda6,Hall,1986,plan A,http://fritz.com/
